Submission ID,Common Name,Scientific Name,Taxonomic Order,Count,State/Province,County,Location ID,Location,Latitude,Longitude,Date,Time,Protocol,Duration (Min),All Obs Reported,Distance Traveled (km),Area Covered (ha),Number of Observers,Breeding Code,Observation Details,Checklist Comments,ML Catalog Numbers
S89295836,Tree Swallow,Tachycineta bicolor,23074,12,CA-QC,Montréal,L351551,Parc des Rapides,45.4277985,-73.5921872,2021-05-30,01:46 PM,eBird - Traveling Count,104,1,2.22,,3
S85544852,Tree Swallow,Tachycineta bicolor,23074,7,CA-QC,Montréal,L11363345,Parc écologique des Sources,45.474413,-73.763488,2021-04-14,01:45 PM,eBird - Traveling Count,124,1,3.,,2
S88276720,Tree Swallow,Tachycineta bicolor,23074,15,CA-QC,Montréal,L11363345,Parc écologique des Sources,45.474413,-73.763488,2021-05-15,10:02 AM,eBird - Traveling Count,193,0,5.39,,2
S89669697,Tree Swallow,Tachycineta bicolor,23074,5,CA-QC,Montréal,L11363345,Parc écologique des Sources,45.474413,-73.763488,2021-06-05,12:49 PM,eBird - Traveling Count,128,1,4.04,,2
S87669468,Tree Swallow,Tachycineta bicolor,23074,60,CA-QC,Roussillon,L465864,RF Marguerite-D'Youville,45.3914585,-73.7611771,2021-05-09,09:15 AM,eBird - Traveling Count,352,1,8.36,,4
S88913782,Barn Swallow,Hirundo rustica,23153,2,CA-QC,Montréal,L166210,PN du Bois-de-l'île-Bizard,45.5100537,-73.8786578,2021-05-24,09:29 AM,eBird - Traveling Count,347,1,9.75,,4
S87669468,Barn Swallow,Hirundo rustica,23153,1,CA-QC,Roussillon,L465864,RF Marguerite-D'Youville,45.3914585,-73.7611771,2021-05-09,09:15 AM,eBird - Traveling Count,352,1,8.36,,4
S74982148,Golden-crowned Kinglet,Regulus satrapa,25790,1,CA-QC,Longueuil,L1658613,PN des Îles-de-Boucherville (incluant Île Charron),45.594218,-73.4755858,2020-10-17,09:49 AM,eBird - Traveling Count,340,1,13.76,,2
S74489044,Golden-crowned Kinglet,Regulus satrapa,25790,3,CA-QC,Montréal,L806691,Cimetières Mt-Royal & Notre-Dame-des-Neiges,45.5049279,-73.6039953,2020-10-06,07:26 AM,eBird - Traveling Count,165,0,5.93,,2,,,Avec George.
S74803045,Golden-crowned Kinglet,Regulus satrapa,25790,X,CA-QC,Montréal,L806691,Cimetières Mt-Royal & Notre-Dame-des-Neiges,45.5049279,-73.6039953,2020-10-14,07:09 AM,eBird - Traveling Count,77,1,3.14,,1
S75040214,Golden-crowned Kinglet,Regulus satrapa,25790,1,CA-QC,Montréal,L806691,Cimetières Mt-Royal & Notre-Dame-des-Neiges,45.5049279,-73.6039953,2020-10-18,11:35 AM,eBird - Traveling Count,69,1,2.59,,2
S75571532,Golden-crowned Kinglet,Regulus satrapa,25790,1,CA-QC,Montréal,L806691,Cimetières Mt-Royal & Notre-Dame-des-Neiges,45.5049279,-73.6039953,2020-10-29,04:03 PM,eBird - Traveling Count,38,0,1.18,,2,,,Birthday checklist!
S75855813,Golden-crowned Kinglet,Regulus satrapa,25790,1,CA-QC,Montréal,L806691,Cimetières Mt-Royal & Notre-Dame-des-Neiges,45.5049279,-73.6039953,2020-11-05,07:53 AM,eBird - Traveling Count,104,1,5.56,,1
S75873349,Golden-crowned Kinglet,Regulus satrapa,25790,7,CA-QC,Montréal,L806691,Cimetières Mt-Royal & Notre-Dame-des-Neiges,45.5049279,-73.6039953,2020-11-05,03:15 PM,eBird - Traveling Count,93,1,4.77,,2
S76038773,Golden-crowned Kinglet,Regulus satrapa,25790,2,CA-QC,Montréal,L806691,Cimetières Mt-Royal & Notre-Dame-des-Neiges,45.5049279,-73.6039953,2020-11-09,06:47 AM,eBird - Traveling Count,180,1,11.24,,1
S86260185,Golden-crowned Kinglet,Regulus satrapa,25790,1,CA-QC,Montréal,L806691,Cimetières Mt-Royal & Notre-Dame-des-Neiges,45.5049279,-73.6039953,2021-04-24,06:00 AM,eBird - Traveling Count,262,1,9.6,,1
S84620339,Golden-crowned Kinglet,Regulus satrapa,25790,2,CA-QC,Montréal,L351551,Parc des Rapides,45.4277985,-73.5921872,2021-04-02,03:01 PM,eBird - Traveling Count,65,1,2.41,,2
S84690642,Golden-crowned Kinglet,Regulus satrapa,25790,1,CA-QC,Montréal,L11363345,Parc écologique des Sources,45.474413,-73.763488,2021-04-03,12:28 PM,eBird - Traveling Count,131,1,5.33,,2
S85346673,Golden-crowned Kinglet,Regulus satrapa,25790,2,CA-QC,Montréal,L11363345,Parc écologique des Sources,45.474413,-73.763488,2021-04-11,03:10 PM,eBird - Traveling Count,104,1,3.,,4
S75344278,Golden-crowned Kinglet,Regulus satrapa,25790,1,CA-QC,Roussillon,L465864,RF Marguerite-D'Youville,45.3914585,-73.7611771,2020-10-24,10:49 AM,eBird - Traveling Count,255,1,8.81,,2
S86965556,Ruby-crowned Kinglet,Regulus calendula,25797,2,CA-QC,Le Haut-Saint-Laurent,L293311,RNF du Lac-St-François,45.0428165,-74.4659194,2021-05-02,11:39 AM,eBird - Traveling Count,161,1,7.75,,2
S74982148,Ruby-crowned Kinglet,Regulus calendula,25797,1,CA-QC,Longueuil,L1658613,PN des Îles-de-Boucherville (incluant Île Charron),45.594218,-73.4755858,2020-10-17,09:49 AM,eBird - Traveling Count,340,1,13.76,,2
S76007767,Ruby-crowned Kinglet,Regulus calendula,25797,1,CA-QC,Montréal,L247704,Arboretum Morgan,45.428871,-73.9520833,2020-11-08,01:30 PM,eBird - Traveling Count,92,1,2.86,,2,,By the feeders at blossom corner. Clear white eyering and uniform yellowish head.
S74489044,Ruby-crowned Kinglet,Regulus calendula,25797,5,CA-QC,Montréal,L806691,Cimetières Mt-Royal & Notre-Dame-des-Neiges,45.5049279,-73.6039953,2020-10-06,07:26 AM,eBird - Traveling Count,165,0,5.93,,2,,,Avec George.
S74580073,Ruby-crowned Kinglet,Regulus calendula,25797,X,CA-QC,Montréal,L806691,Cimetières Mt-Royal & Notre-Dame-des-Neiges,45.5049279,-73.6039953,2020-10-08,03:30 PM,eBird - Casual Observation,,0,,,2
S74688022,Ruby-crowned Kinglet,Regulus calendula,25797,2,CA-QC,Montréal,L806691,Cimetières Mt-Royal & Notre-Dame-des-Neiges,45.5049279,-73.6039953,2020-10-11,07:23 AM,eBird - Traveling Count,168,1,6.5,,1
S74803045,Ruby-crowned Kinglet,Regulus calendula,25797,X,CA-QC,Montréal,L806691,Cimetières Mt-Royal & Notre-Dame-des-Neiges,45.5049279,-73.6039953,2020-10-14,07:09 AM,eBird - Traveling Count,77,1,3.14,,1
S75040214,Ruby-crowned Kinglet,Regulus calendula,25797,1,CA-QC,Montréal,L806691,Cimetières Mt-Royal & Notre-Dame-des-Neiges,45.5049279,-73.6039953,2020-10-18,11:35 AM,eBird - Traveling Count,69,1,2.59,,2
S75227815,Ruby-crowned Kinglet,Regulus calendula,25797,1,CA-QC,Montréal,L806691,Cimetières Mt-Royal & Notre-Dame-des-Neiges,45.5049279,-73.6039953,2020-10-22,03:27 PM,eBird - Traveling Count,95,1,2.44,,2
S86260185,Ruby-crowned Kinglet,Regulus calendula,25797,8,CA-QC,Montréal,L806691,Cimetières Mt-Royal & Notre-Dame-des-Neiges,45.5049279,-73.6039953,2021-04-24,06:00 AM,eBird - Traveling Count,262,1,9.6,,1
S86444556,Ruby-crowned Kinglet,Regulus calendula,25797,5,CA-QC,Montréal,L806691,Cimetières Mt-Royal & Notre-Dame-des-Neiges,45.5049279,-73.6039953,2021-04-26,04:11 PM,eBird - Traveling Count,87,1,5.,,2
S87475363,Ruby-crowned Kinglet,Regulus calendula,25797,8,CA-QC,Montréal,L806691,Cimetières Mt-Royal & Notre-Dame-des-Neiges,45.5049279,-73.6039953,2021-05-08,10:47 AM,eBird - Traveling Count,180,1,6.97,,2
S87756001,Ruby-crowned Kinglet,Regulus calendula,25797,1,CA-QC,Montréal,L806691,Cimetières Mt-Royal & Notre-Dame-des-Neiges,45.5049279,-73.6039953,2021-05-10,01:32 PM,eBird - Traveling Count,117,1,5.24,,2
S75344278,Ruby-crowned Kinglet,Regulus calendula,25797,1,CA-QC,Roussillon,L465864,RF Marguerite-D'Youville,45.3914585,-73.7611771,2020-10-24,10:49 AM,eBird - Traveling Count,255,1,8.81,,2
S87669468,Ruby-crowned Kinglet,Regulus calendula,25797,2,CA-QC,Roussillon,L465864,RF Marguerite-D'Youville,45.3914585,-73.7611771,2021-05-09,09:15 AM,eBird - Traveling Count,352,1,8.36,,4
S74580073,Red-breasted Nuthatch,Sitta canadensis,25870,2,CA-QC,Montréal,L806691,Cimetières Mt-Royal & Notre-Dame-des-Neiges,45.5049279,-73.6039953,2020-10-08,03:30 PM,eBird - Casual Observation,,0,,,2
S75633830,Red-breasted Nuthatch,Sitta canadensis,25870,3,CA-QC,Montréal,L806691,Cimetières Mt-Royal & Notre-Dame-des-Neiges,45.5049279,-73.6039953,2020-10-31,07:39 AM,eBird - Traveling Count,161,1,6.94,,1
S75873349,Red-breasted Nuthatch,Sitta canadensis,25870,1,CA-QC,Montréal,L806691,Cimetières Mt-Royal & Notre-Dame-des-Neiges,45.5049279,-73.6039953,2020-11-05,03:15 PM,eBird - Traveling Count,93,1,4.77,,2
S76038773,Red-breasted Nuthatch,Sitta canadensis,25870,1,CA-QC,Montréal,L806691,Cimetières Mt-Royal & Notre-Dame-des-Neiges,45.5049279,-73.6039953,2020-11-09,06:47 AM,eBird - Traveling Count,180,1,11.24,,1
S76093683,Red-breasted Nuthatch,Sitta canadensis,25870,1,CA-QC,Montréal,L806691,Cimetières Mt-Royal & Notre-Dame-des-Neiges,45.5049279,-73.6039953,2020-11-10,02:47 PM,eBird - Traveling Count,97,1,3.68,,2
S76113232,Red-breasted Nuthatch,Sitta canadensis,25870,1,CA-QC,Montréal,L806691,Cimetières Mt-Royal & Notre-Dame-des-Neiges,45.5049279,-73.6039953,2020-11-11,06:32 AM,eBird - Traveling Count,138,1,6.2,,2
S76169454,Red-breasted Nuthatch,Sitta canadensis,25870,2,CA-QC,Montréal,L806691,Cimetières Mt-Royal & Notre-Dame-des-Neiges,45.5049279,-73.6039953,2020-11-12,02:20 PM,eBird - Traveling Count,128,1,6.64,,2
S76343020,Red-breasted Nuthatch,Sitta canadensis,25870,1,CA-QC,Montréal,L806691,Cimetières Mt-Royal & Notre-Dame-des-Neiges,45.5049279,-73.6039953,2020-11-16,02:54 PM,eBird - Traveling Count,92,1,5.57,,2
S76440657,Red-breasted Nuthatch,Sitta canadensis,25870,1,CA-QC,Montréal,L806691,Cimetières Mt-Royal & Notre-Dame-des-Neiges,45.5049279,-73.6039953,2020-11-20,06:48 AM,eBird - Traveling Count,160,1,7.24,,1
S76608883,Red-breasted Nuthatch,Sitta canadensis,25870,1,CA-QC,Montréal,L806691,Cimetières Mt-Royal & Notre-Dame-des-Neiges,45.5049279,-73.6039953,2020-11-23,03:47 PM,eBird - Traveling Count,46,1,1.74,,1
S76629227,Red-breasted Nuthatch,Sitta canadensis,25870,2,CA-QC,Montréal,L806691,Cimetières Mt-Royal & Notre-Dame-des-Neiges,45.5049279,-73.6039953,2020-11-24,07:02 AM,eBird - Traveling Count,141,1,5.62,,1
S76701425,Red-breasted Nuthatch,Sitta canadensis,25870,2,CA-QC,Montréal,L806691,Cimetières Mt-Royal & Notre-Dame-des-Neiges,45.5049279,-73.6039953,2020-11-24,02:55 PM,eBird - Traveling Count,75,1,2.39,,1
S76902252,Red-breasted Nuthatch,Sitta canadensis,25870,1,CA-QC,Montréal,L806691,Cimetières Mt-Royal & Notre-Dame-des-Neiges,45.5049279,-73.6039953,2020-11-30,07:48 AM,eBird - Traveling Count,132,1,2.29,,1
S77097162,Red-breasted Nuthatch,Sitta canadensis,25870,1,CA-QC,Montréal,L806691,Cimetières Mt-Royal & Notre-Dame-des-Neiges,45.5049279,-73.6039953,2020-12-05,12:28 PM,eBird - Traveling Count,56,1,3.2,,2
S82955423,Red-breasted Nuthatch,Sitta canadensis,25870,1,CA-QC,Montréal,L806691,Cimetières Mt-Royal & Notre-Dame-des-Neiges,45.5049279,-73.6039953,2021-03-07,11:49 AM,eBird - Traveling Count,84,1,5.,,2
S84983754,Red-breasted Nuthatch,Sitta canadensis,25870,2,CA-QC,Montréal,L806691,Cimetières Mt-Royal & Notre-Dame-des-Neiges,45.5049279,-73.6039953,2021-04-06,02:36 PM,eBird - Traveling Count,114,1,4.76,,2
S86260185,Red-breasted Nuthatch,Sitta canadensis,25870,1,CA-QC,Montréal,L806691,Cimetières Mt-Royal & Notre-Dame-des-Neiges,45.5049279,-73.6039953,2021-04-24,06:00 AM,eBird - Traveling Count,262,1,9.6,,1
S86811534,Red-breasted Nuthatch,Sitta canadensis,25870,1,CA-QC,Montréal,L806691,Cimetières Mt-Royal & Notre-Dame-des-Neiges,45.5049279,-73.6039953,2021-05-01,11:01 AM,eBird - Traveling Count,109,1,4.78,,2
S87431285,Red-breasted Nuthatch,Sitta canadensis,25870,X,CA-QC,Montréal,L806691,Cimetières Mt-Royal & Notre-Dame-des-Neiges,45.5049279,-73.6039953,2021-05-05,04:21 PM,eBird - Traveling Count,78,0,3.29,,2
S87475363,Red-breasted Nuthatch,Sitta canadensis,25870,3,CA-QC,Montréal,L806691,Cimetières Mt-Royal & Notre-Dame-des-Neiges,45.5049279,-73.6039953,2021-05-08,10:47 AM,eBird - Traveling Count,180,1,6.97,,2
S87756001,Red-breasted Nuthatch,Sitta canadensis,25870,1,CA-QC,Montréal,L806691,Cimetières Mt-Royal & Notre-Dame-des-Neiges,45.5049279,-73.6039953,2021-05-10,01:32 PM,eBird - Traveling Count,117,1,5.24,,2
S88580806,Red-breasted Nuthatch,Sitta canadensis,25870,1,CA-QC,Montréal,L469060,Parc Summit,45.4917128,-73.6071465,2021-05-20,06:31 AM,eBird - Traveling Count,86,0,2.47,,1
S89067708,Red-breasted Nuthatch,Sitta canadensis,25870,1,CA-QC,Montréal,L469060,Parc Summit,45.4917128,-73.6071465,2021-05-27,06:48 AM,eBird - Traveling Count,78,1,1.84,,1
S76788280,Red-breasted Nuthatch,Sitta canadensis,25870,2,CA-QC,Papineau,L12826271,Lac-Simon - Rue Fanny,45.9279223,-75.0667161,2020-11-28,07:17 AM,eBird - Traveling Count,58,1,.77,,1
S75344278,Red-breasted Nuthatch,Sitta canadensis,25870,1,CA-QC,Roussillon,L465864,RF Marguerite-D'Youville,45.3914585,-73.7611771,2020-10-24,10:49 AM,eBird - Traveling Count,255,1,8.81,,2
S87669468,Red-breasted Nuthatch,Sitta canadensis,25870,1,CA-QC,Roussillon,L465864,RF Marguerite-D'Youville,45.3914585,-73.7611771,2021-05-09,09:15 AM,eBird - Traveling Count,352,1,8.36,,4
S74244916,White-breasted Nuthatch,Sitta carolinensis,25873,1,CA-QC,Montréal,L12381326,"3250 Avenue Ridgewood, Montréal, Québec, CA (45.495, -73.61)",45.4952284,-73.6096818,2020-09-30,12:26 PM,eBird - Stationary Count,20,1,,,1
S75055172,White-breasted Nuthatch,Sitta carolinensis,25873,1,CA-QC,Montréal,L12381326,"3250 Avenue Ridgewood, Montréal, Québec, CA (45.495, -73.61)",45.4952284,-73.6096818,2020-10-18,04:18 PM,eBird - Casual Observation,,0,,,1
S76002474,White-breasted Nuthatch,Sitta carolinensis,25873,1,CA-QC,Montréal,L247704,Arboretum Morgan,45.428871,-73.9520833,2020-11-08,12:58 PM,eBird - Stationary Count,22,1,,,2
S76007767,White-breasted Nuthatch,Sitta carolinensis,25873,6,CA-QC,Montréal,L247704,Arboretum Morgan,45.428871,-73.9520833,2020-11-08,01:30 PM,eBird - Traveling Count,92,1,2.86,,2
S74489044,White-breasted Nuthatch,Sitta carolinensis,25873,1,CA-QC,Montréal,L806691,Cimetières Mt-Royal & Notre-Dame-des-Neiges,45.5049279,-73.6039953,2020-10-06,07:26 AM,eBird - Traveling Count,165,0,5.93,,2,,,Avec George.
S74822441,White-breasted Nuthatch,Sitta carolinensis,25873,1,CA-QC,Montréal,L806691,Cimetières Mt-Royal & Notre-Dame-des-Neiges,45.5049279,-73.6039953,2020-10-14,04:30 PM,eBird - Casual Observation,,0,,,2
S75227815,White-breasted Nuthatch,Sitta carolinensis,25873,1,CA-QC,Montréal,L806691,Cimetières Mt-Royal & Notre-Dame-des-Neiges,45.5049279,-73.6039953,2020-10-22,03:27 PM,eBird - Traveling Count,95,1,2.44,,2
S75571532,White-breasted Nuthatch,Sitta carolinensis,25873,5,CA-QC,Montréal,L806691,Cimetières Mt-Royal & Notre-Dame-des-Neiges,45.5049279,-73.6039953,2020-10-29,04:03 PM,eBird - Traveling Count,38,0,1.18,,2,,,Birthday checklist!
S75633830,White-breasted Nuthatch,Sitta carolinensis,25873,1,CA-QC,Montréal,L806691,Cimetières Mt-Royal & Notre-Dame-des-Neiges,45.5049279,-73.6039953,2020-10-31,07:39 AM,eBird - Traveling Count,161,1,6.94,,1
S75745505,White-breasted Nuthatch,Sitta carolinensis,25873,1,CA-QC,Montréal,L806691,Cimetières Mt-Royal & Notre-Dame-des-Neiges,45.5049279,-73.6039953,2020-11-02,12:26 PM,eBird - Traveling Count,33,1,2.08,,2
S75855813,White-breasted Nuthatch,Sitta carolinensis,25873,2,CA-QC,Montréal,L806691,Cimetières Mt-Royal & Notre-Dame-des-Neiges,45.5049279,-73.6039953,2020-11-05,07:53 AM,eBird - Traveling Count,104,1,5.56,,1
S75873349,White-breasted Nuthatch,Sitta carolinensis,25873,4,CA-QC,Montréal,L806691,Cimetières Mt-Royal & Notre-Dame-des-Neiges,45.5049279,-73.6039953,2020-11-05,03:15 PM,eBird - Traveling Count,93,1,4.77,,2
S76038773,White-breasted Nuthatch,Sitta carolinensis,25873,2,CA-QC,Montréal,L806691,Cimetières Mt-Royal & Notre-Dame-des-Neiges,45.5049279,-73.6039953,2020-11-09,06:47 AM,eBird - Traveling Count,180,1,11.24,,1
S76053179,White-breasted Nuthatch,Sitta carolinensis,25873,2,CA-QC,Montréal,L806691,Cimetières Mt-Royal & Notre-Dame-des-Neiges,45.5049279,-73.6039953,2020-11-09,02:36 PM,eBird - Traveling Count,47,1,2.76,,2
S76093683,White-breasted Nuthatch,Sitta carolinensis,25873,1,CA-QC,Montréal,L806691,Cimetières Mt-Royal & Notre-Dame-des-Neiges,45.5049279,-73.6039953,2020-11-10,02:47 PM,eBird - Traveling Count,97,1,3.68,,2
S76113232,White-breasted Nuthatch,Sitta carolinensis,25873,3,CA-QC,Montréal,L806691,Cimetières Mt-Royal & Notre-Dame-des-Neiges,45.5049279,-73.6039953,2020-11-11,06:32 AM,eBird - Traveling Count,138,1,6.2,,2
S76169454,White-breasted Nuthatch,Sitta carolinensis,25873,1,CA-QC,Montréal,L806691,Cimetières Mt-Royal & Notre-Dame-des-Neiges,45.5049279,-73.6039953,2020-11-12,02:20 PM,eBird - Traveling Count,128,1,6.64,,2
S76277901,White-breasted Nuthatch,Sitta carolinensis,25873,2,CA-QC,Montréal,L806691,Cimetières Mt-Royal & Notre-Dame-des-Neiges,45.5049279,-73.6039953,2020-11-14,02:30 PM,eBird - Traveling Count,25,1,1.,,2
S76277803,White-breasted Nuthatch,Sitta carolinensis,25873,3,CA-QC,Montréal,L806691,Cimetières Mt-Royal & Notre-Dame-des-Neiges,45.5049279,-73.6039953,2020-11-15,07:33 AM,eBird - Traveling Count,80,1,1.71,,1
S76343020,White-breasted Nuthatch,Sitta carolinensis,25873,2,CA-QC,Montréal,L806691,Cimetières Mt-Royal & Notre-Dame-des-Neiges,45.5049279,-73.6039953,2020-11-16,02:54 PM,eBird - Traveling Count,92,1,5.57,,2
S76440657,White-breasted Nuthatch,Sitta carolinensis,25873,2,CA-QC,Montréal,L806691,Cimetières Mt-Royal & Notre-Dame-des-Neiges,45.5049279,-73.6039953,2020-11-20,06:48 AM,eBird - Traveling Count,160,1,7.24,,1
S76541720,White-breasted Nuthatch,Sitta carolinensis,25873,1,CA-QC,Montréal,L806691,Cimetières Mt-Royal & Notre-Dame-des-Neiges,45.5049279,-73.6039953,2020-11-22,07:01 AM,eBird - Traveling Count,187,1,2.59,,1
S76608883,White-breasted Nuthatch,Sitta carolinensis,25873,2,CA-QC,Montréal,L806691,Cimetières Mt-Royal & Notre-Dame-des-Neiges,45.5049279,-73.6039953,2020-11-23,03:47 PM,eBird - Traveling Count,46,1,1.74,,1
S76629227,White-breasted Nuthatch,Sitta carolinensis,25873,2,CA-QC,Montréal,L806691,Cimetières Mt-Royal & Notre-Dame-des-Neiges,45.5049279,-73.6039953,2020-11-24,07:02 AM,eBird - Traveling Count,141,1,5.62,,1
S76701425,White-breasted Nuthatch,Sitta carolinensis,25873,1,CA-QC,Montréal,L806691,Cimetières Mt-Royal & Notre-Dame-des-Neiges,45.5049279,-73.6039953,2020-11-24,02:55 PM,eBird - Traveling Count,75,1,2.39,,1
S76902252,White-breasted Nuthatch,Sitta carolinensis,25873,2,CA-QC,Montréal,L806691,Cimetières Mt-Royal & Notre-Dame-des-Neiges,45.5049279,-73.6039953,2020-11-30,07:48 AM,eBird - Traveling Count,132,1,2.29,,1
S76939051,White-breasted Nuthatch,Sitta carolinensis,25873,2,CA-QC,Montréal,L806691,Cimetières Mt-Royal & Notre-Dame-des-Neiges,45.5049279,-73.6039953,2020-12-01,09:42 AM,eBird - Traveling Count,37,1,2.34,,2,,,Very foggy
S77097162,White-breasted Nuthatch,Sitta carolinensis,25873,2,CA-QC,Montréal,L806691,Cimetières Mt-Royal & Notre-Dame-des-Neiges,45.5049279,-73.6039953,2020-12-05,12:28 PM,eBird - Traveling Count,56,1,3.2,,2
S82955423,White-breasted Nuthatch,Sitta carolinensis,25873,2,CA-QC,Montréal,L806691,Cimetières Mt-Royal & Notre-Dame-des-Neiges,45.5049279,-73.6039953,2021-03-07,11:49 AM,eBird - Traveling Count,84,1,5.,,2
S84412804,White-breasted Nuthatch,Sitta carolinensis,25873,4,CA-QC,Montréal,L806691,Cimetières Mt-Royal & Notre-Dame-des-Neiges,45.5049279,-73.6039953,2021-03-30,02:11 PM,eBird - Traveling Count,65,1,2.63,,2
S84983754,White-breasted Nuthatch,Sitta carolinensis,25873,1,CA-QC,Montréal,L806691,Cimetières Mt-Royal & Notre-Dame-des-Neiges,45.5049279,-73.6039953,2021-04-06,02:36 PM,eBird - Traveling Count,114,1,4.76,,2
S86260185,White-breasted Nuthatch,Sitta carolinensis,25873,2,CA-QC,Montréal,L806691,Cimetières Mt-Royal & Notre-Dame-des-Neiges,45.5049279,-73.6039953,2021-04-24,06:00 AM,eBird - Traveling Count,262,1,9.6,,1
S86811534,White-breasted Nuthatch,Sitta carolinensis,25873,1,CA-QC,Montréal,L806691,Cimetières Mt-Royal & Notre-Dame-des-Neiges,45.5049279,-73.6039953,2021-05-01,11:01 AM,eBird - Traveling Count,109,1,4.78,,2
S87431285,White-breasted Nuthatch,Sitta carolinensis,25873,X,CA-QC,Montréal,L806691,Cimetières Mt-Royal & Notre-Dame-des-Neiges,45.5049279,-73.6039953,2021-05-05,04:21 PM,eBird - Traveling Count,78,0,3.29,,2
S87475363,White-breasted Nuthatch,Sitta carolinensis,25873,1,CA-QC,Montréal,L806691,Cimetières Mt-Royal & Notre-Dame-des-Neiges,45.5049279,-73.6039953,2021-05-08,10:47 AM,eBird - Traveling Count,180,1,6.97,,2
S87756001,White-breasted Nuthatch,Sitta carolinensis,25873,2,CA-QC,Montréal,L806691,Cimetières Mt-Royal & Notre-Dame-des-Neiges,45.5049279,-73.6039953,2021-05-10,01:32 PM,eBird - Traveling Count,117,1,5.24,,2
S89222559,White-breasted Nuthatch,Sitta carolinensis,25873,1,CA-QC,Montréal,L806691,Cimetières Mt-Royal & Notre-Dame-des-Neiges,45.5049279,-73.6039953,2021-05-29,01:53 PM,eBird - Traveling Count,154,1,6.34,,2
S88913782,White-breasted Nuthatch,Sitta carolinensis,25873,1,CA-QC,Montréal,L166210,PN du Bois-de-l'île-Bizard,45.5100537,-73.8786578,2021-05-24,09:29 AM,eBird - Traveling Count,347,1,9.75,,4
S85257624,White-breasted Nuthatch,Sitta carolinensis,25873,2,CA-QC,Montréal,L476082,PN du Cap-St-Jacques,45.4645346,-73.9315517,2021-04-10,01:44 PM,eBird - Traveling Count,139,1,4.65,,2
S75832121,White-breasted Nuthatch,Sitta carolinensis,25873,5,CA-QC,Montréal,L469060,Parc Summit,45.4917128,-73.6071465,2020-11-04,03:30 PM,eBird - Traveling Count,56,1,1.8,,1
S76375572,White-breasted Nuthatch,Sitta carolinensis,25873,1,CA-QC,Montréal,L469060,Parc Summit,45.4917128,-73.6071465,2020-11-17,10:41 AM,eBird - Traveling Count,37,1,1.12,,1
S76375581,White-breasted Nuthatch,Sitta carolinensis,25873,1,CA-QC,Montréal,L469060,Parc Summit,45.4917128,-73.6071465,2020-11-18,03:37 PM,eBird - Traveling Count,19,1,1.2,,2,,Heard
S88580806,White-breasted Nuthatch,Sitta carolinensis,25873,1,CA-QC,Montréal,L469060,Parc Summit,45.4917128,-73.6071465,2021-05-20,06:31 AM,eBird - Traveling Count,86,0,2.47,,1
S76702986,White-breasted Nuthatch,Sitta carolinensis,25873,1,CA-QC,Montréal,L453505,Parc du Mt-Royal,45.5055593,-73.5882289,2020-11-26,08:25 AM,eBird - Traveling Count,13,1,.75,,1
S76939042,White-breasted Nuthatch,Sitta carolinensis,25873,1,CA-QC,Montréal,L453505,Parc du Mt-Royal,45.5055593,-73.5882289,2020-12-01,10:20 AM,eBird - Traveling Count,57,1,2.49,,2
S85346673,White-breasted Nuthatch,Sitta carolinensis,25873,1,CA-QC,Montréal,L11363345,Parc écologique des Sources,45.474413,-73.763488,2021-04-11,03:10 PM,eBird - Traveling Count,104,1,3.,,4
S88276720,White-breasted Nuthatch,Sitta carolinensis,25873,2,CA-QC,Montréal,L11363345,Parc écologique des Sources,45.474413,-73.763488,2021-05-15,10:02 AM,eBird - Traveling Count,193,0,5.39,,2
S76000678,White-breasted Nuthatch,Sitta carolinensis,25873,4,CA-QC,Montréal,L11363355,Technoparc Mtl--Éco-Campus,45.477373,-73.758144,2020-11-08,09:32 AM,eBird - Traveling Count,161,1,3.14,,2
S76788280,White-breasted Nuthatch,Sitta carolinensis,25873,2,CA-QC,Papineau,L12826271,Lac-Simon - Rue Fanny,45.9279223,-75.0667161,2020-11-28,07:17 AM,eBird - Traveling Count,58,1,.77,,1
S84884415,White-breasted Nuthatch,Sitta carolinensis,25873,2,CA-QC,Papineau,L6066332,PN de Plaisance--Marais aux rubaniers,45.5951224,-75.0866175,2021-04-04,01:01 PM,eBird - Traveling Count,155,1,6.97,,2
S76867418,White-breasted Nuthatch,Sitta carolinensis,25873,2,CA-QC,Papineau,L2200806,PN de Plaisance--Presqu'îles (Grande & Petite),45.5967913,-75.0927215,2020-11-29,12:54 PM,eBird - Traveling Count,122,1,4.66,,2
S75344278,White-breasted Nuthatch,Sitta carolinensis,25873,10,CA-QC,Roussillon,L465864,RF Marguerite-D'Youville,45.3914585,-73.7611771,2020-10-24,10:49 AM,eBird - Traveling Count,255,1,8.81,,2
S76514889,White-breasted Nuthatch,Sitta carolinensis,25873,4,CA-QC,Roussillon,L465864,RF Marguerite-D'Youville,45.3914585,-73.7611771,2020-11-21,11:01 AM,eBird - Traveling Count,217,1,9.63,,2
S83824699,White-breasted Nuthatch,Sitta carolinensis,25873,2,CA-QC,Roussillon,L465864,RF Marguerite-D'Youville,45.3914585,-73.7611771,2021-03-21,11:31 AM,eBird - Traveling Count,172,1,7.45,,2
S87669468,White-breasted Nuthatch,Sitta carolinensis,25873,1,CA-QC,Roussillon,L465864,RF Marguerite-D'Youville,45.3914585,-73.7611771,2021-05-09,09:15 AM,eBird - Traveling Count,352,1,8.36,,4
